date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:43:18	6216/6216	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Mar%202023%2019:13:35%20GMT	https://html.themerange.net/merit/merit/assets/images/clients/5.png	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/clients/5.png	(from https://html.themerange.net/merit/merit/contact.html)
23:43:19	20888/20888	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2006%20Mar%202023%2019:08:28%20GMT	https://html.themerange.net/merit/merit/assets/js/validate.js	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/js/validate.js	(from https://html.themerange.net/merit/merit/contact.html)
23:43:20	175235/175235	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2019:11:55%20GMT	https://html.themerange.net/merit/merit/assets/images/background/3.jpg	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/background/3.jpg	(from https://html.themerange.net/merit/merit/contact.html)
23:43:20	6033/6033	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Mar%202023%2019:13:34%20GMT	https://html.themerange.net/merit/merit/assets/images/clients/4.png	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/clients/4.png	(from https://html.themerange.net/merit/merit/contact.html)
23:43:20	90088/90088	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Mar%202023%2019:12:28%20GMT	https://html.themerange.net/merit/merit/assets/images/background/pattern-18.png	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/background/pattern-18.png	(from https://html.themerange.net/merit/merit/contact.html)
23:43:20	8363/8363	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Mar%202023%2019:15:00%20GMT	https://html.themerange.net/merit/merit/assets/images/icons/signature.png	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/icons/signature.png	(from https://html.themerange.net/merit/merit/about.html)
23:43:21	4512/4512	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Mar%202023%2019:15:05%20GMT	https://html.themerange.net/merit/merit/assets/images/icons/tag-icon.png	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/icons/tag-icon.png	(from https://html.themerange.net/merit/merit/about.html)
23:43:21	55176/55176	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Mar%202023%2019:12:15%20GMT	https://html.themerange.net/merit/merit/assets/images/background/pattern-11.png	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/background/pattern-11.png	(from https://html.themerange.net/merit/merit/about.html)
23:43:22	57803/57803	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2019:11:52%20GMT	https://html.themerange.net/merit/merit/assets/images/background/2.jpg	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/background/2.jpg	(from https://html.themerange.net/merit/merit/about.html)
23:43:23	15520/15520	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Mar%202023%2019:12:46%20GMT	https://html.themerange.net/merit/merit/assets/images/background/pattern-26.png	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/background/pattern-26.png	(from https://html.themerange.net/merit/merit/about.html)
23:43:23	32841/32841	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Mar%202023%2019:12:47%20GMT	https://html.themerange.net/merit/merit/assets/images/background/pattern-27.png	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/background/pattern-27.png	(from https://html.themerange.net/merit/merit/about.html)
23:43:24	708/708	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2022%20Sep%202023%2018:13:43%20GMT	https://html.themerange.net/merit/merit/team-detail.html	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/team-detail.html	(from https://html.themerange.net/merit/merit/about.html)
23:43:24	708/708	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2022%20Sep%202023%2018:13:43%20GMT	https://html.themerange.net/merit/merit/services-detail.html	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/services-detail.html	(from https://html.themerange.net/merit/merit/intensive-care.html)
23:43:25	124669/124669	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2019:19:10%20GMT	https://html.themerange.net/merit/merit/assets/images/resource/video-image.jpg	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/resource/video-image.jpg	(from https://html.themerange.net/merit/merit/about.html)
23:43:25	58462/58462	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2019:18:05%20GMT	https://html.themerange.net/merit/merit/assets/images/resource/service-2.jpg	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/resource/service-2.jpg	(from https://html.themerange.net/merit/merit/intensive-care.html)
23:43:25	183259/183259	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2019:16:37%20GMT	https://html.themerange.net/merit/merit/assets/images/resource/faq.jpg	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/resource/faq.jpg	(from https://html.themerange.net/merit/merit/about.html)
23:43:26	18998/18998	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2019:18:10%20GMT	https://html.themerange.net/merit/merit/assets/images/resource/service-thumb-1.jpg	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/resource/service-thumb-1.jpg	(from https://html.themerange.net/merit/merit/intensive-care.html)
23:43:26	22837/22837	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2019:18:12%20GMT	https://html.themerange.net/merit/merit/assets/images/resource/service-thumb-2.jpg	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/resource/service-thumb-2.jpg	(from https://html.themerange.net/merit/merit/intensive-care.html)
23:43:27	18695/18695	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2019:18:13%20GMT	https://html.themerange.net/merit/merit/assets/images/resource/service-thumb-3.jpg	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/resource/service-thumb-3.jpg	(from https://html.themerange.net/merit/merit/intensive-care.html)
23:43:27	17933/17933	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2019:18:15%20GMT	https://html.themerange.net/merit/merit/assets/images/resource/service-thumb-4.jpg	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/resource/service-thumb-4.jpg	(from https://html.themerange.net/merit/merit/intensive-care.html)
23:43:28	19232/19232	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2019:18:17%20GMT	https://html.themerange.net/merit/merit/assets/images/resource/service-thumb-5.jpg	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/resource/service-thumb-5.jpg	(from https://html.themerange.net/merit/merit/intensive-care.html)
23:43:28	272821/272821	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2019:18:03%20GMT	https://html.themerange.net/merit/merit/assets/images/resource/service-1.jpg	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/resource/service-1.jpg	(from https://html.themerange.net/merit/merit/intensive-care.html)
23:43:29	20084/20084	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Mar%202023%2019:13:00%20GMT	https://html.themerange.net/merit/merit/assets/images/background/pattern-33.png	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/background/pattern-33.png	(from https://html.themerange.net/merit/merit/department-detail.html)
23:43:30	166304/166304	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Mar%202023%2019:16:30%20GMT	https://html.themerange.net/merit/merit/assets/images/resource/doctor-1.png	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/resource/doctor-1.png	(from https://html.themerange.net/merit/merit/department-detail.html)
23:43:30	288172/288172	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2019:15:44%20GMT	https://html.themerange.net/merit/merit/assets/images/resource/about-3.jpg	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/resource/about-3.jpg	(from https://html.themerange.net/merit/merit/about.html)
23:43:30	10645/10645	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2019:16:42%20GMT	https://html.themerange.net/merit/merit/assets/images/resource/graph.jpg	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/resource/graph.jpg	(from https://html.themerange.net/merit/merit/department-detail.html)
23:43:30	81161/81161	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Mar%202023%2019:12:21%20GMT	https://html.themerange.net/merit/merit/assets/images/background/pattern-14.png	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/background/pattern-14.png	(from https://html.themerange.net/merit/merit/intensive-care.html)
23:43:31	230241/230241	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2019:16:12%20GMT	https://html.themerange.net/merit/merit/assets/images/resource/department-14.jpg	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/resource/department-14.jpg	(from https://html.themerange.net/merit/merit/department-detail.html)
23:43:31	248119/248119	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2019:16:09%20GMT	https://html.themerange.net/merit/merit/assets/images/resource/department-13.jpg	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/resource/department-13.jpg	(from https://html.themerange.net/merit/merit/department-detail.html)
23:43:31	65111/65111	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2019:18:53%20GMT	https://html.themerange.net/merit/merit/assets/images/resource/team-9.jpg	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/resource/team-9.jpg	(from https://html.themerange.net/merit/merit/doctors.html)
23:43:32	66218/66218	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2019:18:30%20GMT	https://html.themerange.net/merit/merit/assets/images/resource/team-10.jpg	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/resource/team-10.jpg	(from https://html.themerange.net/merit/merit/doctors.html)
23:43:32	80102/80102	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2019:18:32%20GMT	https://html.themerange.net/merit/merit/assets/images/resource/team-11.jpg	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/resource/team-11.jpg	(from https://html.themerange.net/merit/merit/doctors.html)
23:43:32	1416/1416	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Mar%202023%2019:14:55%20GMT	https://html.themerange.net/merit/merit/assets/images/icons/quote.png	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/icons/quote.png	(from https://html.themerange.net/merit/merit/doctors.html)
23:43:33	62273/62273	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2019:18:34%20GMT	https://html.themerange.net/merit/merit/assets/images/resource/team-12.jpg	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/resource/team-12.jpg	(from https://html.themerange.net/merit/merit/doctors.html)
23:43:33	91479/91479	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2019:16:28%20GMT	https://html.themerange.net/merit/merit/assets/images/resource/doctor-1.jpg	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/resource/doctor-1.jpg	(from https://html.themerange.net/merit/merit/doctor-detail.html)
23:43:33	60039/60039	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2019:17:00%20GMT	https://html.themerange.net/merit/merit/assets/images/resource/news-11.jpg	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/resource/news-11.jpg	(from https://html.themerange.net/merit/merit/blog-detail.html)
23:43:33	241714/241714	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Mar%202023%2019:12:23%20GMT	https://html.themerange.net/merit/merit/assets/images/background/pattern-15.png	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/background/pattern-15.png	(from https://html.themerange.net/merit/merit/doctors.html)
23:43:35	12218/12218	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2019:17:49%20GMT	https://html.themerange.net/merit/merit/assets/images/resource/post-thumb-4.jpg	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/resource/post-thumb-4.jpg	(from https://html.themerange.net/merit/merit/blog-detail.html)
23:43:35	130526/130526	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2019:17:38%20GMT	https://html.themerange.net/merit/merit/assets/images/resource/news-7.jpg	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/resource/news-7.jpg	(from https://html.themerange.net/merit/merit/blog-detail.html)
23:43:35	170034/170034	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2019:17:04%20GMT	https://html.themerange.net/merit/merit/assets/images/resource/news-13.jpg	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/resource/news-13.jpg	(from https://html.themerange.net/merit/merit/blog-detail.html)
23:43:35	13200/13200	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2019:17:50%20GMT	https://html.themerange.net/merit/merit/assets/images/resource/post-thumb-5.jpg	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/resource/post-thumb-5.jpg	(from https://html.themerange.net/merit/merit/blog-detail.html)
23:43:35	54046/54046	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2019:17:02%20GMT	https://html.themerange.net/merit/merit/assets/images/resource/news-12.jpg	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/resource/news-12.jpg	(from https://html.themerange.net/merit/merit/blog-detail.html)
23:43:35	11412/11412	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2019:17:51%20GMT	https://html.themerange.net/merit/merit/assets/images/resource/post-thumb-6.jpg	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/resource/post-thumb-6.jpg	(from https://html.themerange.net/merit/merit/blog-detail.html)
23:43:37	29562/29562	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Mar%202023%2019:12:12%20GMT	https://html.themerange.net/merit/merit/assets/images/background/pattern-10.png	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/background/pattern-10.png	(from https://html.themerange.net/merit/merit/index-2.html)
23:43:37	8470/8470	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Mar%202023%2019:15:01%20GMT	https://html.themerange.net/merit/merit/assets/images/icons/specialist-1.png	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/icons/specialist-1.png	(from https://html.themerange.net/merit/merit/index-2.html)
23:43:37	5452/5452	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Mar%202023%2019:15:02%20GMT	https://html.themerange.net/merit/merit/assets/images/icons/specialist-2.png	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/icons/specialist-2.png	(from https://html.themerange.net/merit/merit/index-2.html)
23:43:37	42613/42613	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Mar%202023%2019:13:18%20GMT	https://html.themerange.net/merit/merit/assets/images/background/pattern-9.png	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/background/pattern-9.png	(from https://html.themerange.net/merit/merit/index-2.html)
23:43:38	242604/242604	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2019:15:31%20GMT	https://html.themerange.net/merit/merit/assets/images/main-slider/image-5.jpg	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/main-slider/image-5.jpg	(from https://html.themerange.net/merit/merit/index-2.html)
23:43:40	76600/76600	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2019:16:18%20GMT	https://html.themerange.net/merit/merit/assets/images/resource/department-5.jpg	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/resource/department-5.jpg	(from https://html.themerange.net/merit/merit/index-2.html)
23:43:40	92369/92369	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2019:16:20%20GMT	https://html.themerange.net/merit/merit/assets/images/resource/department-6.jpg	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/resource/department-6.jpg	(from https://html.themerange.net/merit/merit/index-2.html)
23:43:40	169895/169895	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Mar%202023%2019:12:18%20GMT	https://html.themerange.net/merit/merit/assets/images/background/pattern-13.png	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/background/pattern-13.png	(from https://html.themerange.net/merit/merit/index-2.html)
23:43:41	104253/104253	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2019:15:24%20GMT	https://html.themerange.net/merit/merit/assets/images/main-slider/image-2.jpg	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/main-slider/image-2.jpg	(from https://html.themerange.net/merit/merit/index-3.html)
23:43:43	148874/148874	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Mar%202023%2019:12:31%20GMT	https://html.themerange.net/merit/merit/assets/images/background/pattern-19.png	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/background/pattern-19.png	(from https://html.themerange.net/merit/merit/index-3.html)
23:43:44	41781/41781	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2019:12:34%20GMT	https://html.themerange.net/merit/merit/assets/images/background/pattern-20.jpg	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/background/pattern-20.jpg	(from https://html.themerange.net/merit/merit/index-3.html)
23:43:44	80535/80535	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Mar%202023%2019:12:36%20GMT	https://html.themerange.net/merit/merit/assets/images/background/pattern-21.png	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/background/pattern-21.png	(from https://html.themerange.net/merit/merit/index-3.html)
23:43:44	29715/29715	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2019:16:44%20GMT	https://html.themerange.net/merit/merit/assets/images/resource/health-1.jpg	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/resource/health-1.jpg	(from https://html.themerange.net/merit/merit/index-3.html)
23:43:44	30645/30645	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2019:16:45%20GMT	https://html.themerange.net/merit/merit/assets/images/resource/health-2.jpg	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/resource/health-2.jpg	(from https://html.themerange.net/merit/merit/index-3.html)
23:43:45	13435/13435	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Mar%202023%2019:12:40%20GMT	https://html.themerange.net/merit/merit/assets/images/background/pattern-22.png	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/background/pattern-22.png	(from https://html.themerange.net/merit/merit/index-3.html)
23:43:46	13905/13905	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Mar%202023%2019:12:41%20GMT	https://html.themerange.net/merit/merit/assets/images/background/pattern-23.png	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/background/pattern-23.png	(from https://html.themerange.net/merit/merit/index-3.html)
23:43:47	165109/165109	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Mar%202023%2019:12:43%20GMT	https://html.themerange.net/merit/merit/assets/images/background/pattern-24.png	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/background/pattern-24.png	(from https://html.themerange.net/merit/merit/index-3.html)
23:43:47	177861/177861	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Mar%202023%2019:16:34%20GMT	https://html.themerange.net/merit/merit/assets/images/resource/doctor.png	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/resource/doctor.png	(from https://html.themerange.net/merit/merit/index-3.html)
23:43:48	91386/91386	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2019:16:49%20GMT	https://html.themerange.net/merit/merit/assets/images/resource/image-1.jpg	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/resource/image-1.jpg	(from https://html.themerange.net/merit/merit/index-3.html)
23:43:48	416404/416404	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2019:18:55%20GMT	https://html.themerange.net/merit/merit/assets/images/resource/teeth-after.jpg	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/resource/teeth-after.jpg	(from https://html.themerange.net/merit/merit/index-3.html)
23:43:48	12664/12664	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Mar%202023%2019:14:34%20GMT	https://html.themerange.net/merit/merit/assets/images/icons/counter-curve.png	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/icons/counter-curve.png	(from https://html.themerange.net/merit/merit/index-3.html)
23:43:49	6716/6716	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Mar%202023%2019:12:44%20GMT	https://html.themerange.net/merit/merit/assets/images/background/pattern-25.png	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/background/pattern-25.png	(from https://html.themerange.net/merit/merit/index-3.html)
23:43:49	99581/99581	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2019:16:50%20GMT	https://html.themerange.net/merit/merit/assets/images/resource/image-2.jpg	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/resource/image-2.jpg	(from https://html.themerange.net/merit/merit/index-3.html)
23:43:49	106078/106078	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2019:16:52%20GMT	https://html.themerange.net/merit/merit/assets/images/resource/image-3.jpg	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/resource/image-3.jpg	(from https://html.themerange.net/merit/merit/index-3.html)
23:43:50	44151/44151	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2019:18:46%20GMT	https://html.themerange.net/merit/merit/assets/images/resource/team-5.jpg	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/resource/team-5.jpg	(from https://html.themerange.net/merit/merit/index-3.html)
23:43:50	488999/488999	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2019:18:58%20GMT	https://html.themerange.net/merit/merit/assets/images/resource/teeth-before.jpg	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/resource/teeth-before.jpg	(from https://html.themerange.net/merit/merit/index-3.html)
23:43:50	48895/48895	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2019:18:47%20GMT	https://html.themerange.net/merit/merit/assets/images/resource/team-6.jpg	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/resource/team-6.jpg	(from https://html.themerange.net/merit/merit/index-3.html)
23:43:50	312127/312127	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2019:19:02%20GMT	https://html.themerange.net/merit/merit/assets/images/resource/testimonial.jpg	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/resource/testimonial.jpg	(from https://html.themerange.net/merit/merit/index-3.html)
23:43:50	68724/68724	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2019:18:49%20GMT	https://html.themerange.net/merit/merit/assets/images/resource/team-7.jpg	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/resource/team-7.jpg	(from https://html.themerange.net/merit/merit/index-3.html)
23:43:51	42099/42099	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2019:18:50%20GMT	https://html.themerange.net/merit/merit/assets/images/resource/team-8.jpg	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/resource/team-8.jpg	(from https://html.themerange.net/merit/merit/index-3.html)
23:43:52	104515/104515	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2019:17:35%20GMT	https://html.themerange.net/merit/merit/assets/images/resource/news-5.jpg	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/resource/news-5.jpg	(from https://html.themerange.net/merit/merit/index-3.html)
23:43:52	95341/95341	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2019:17:36%20GMT	https://html.themerange.net/merit/merit/assets/images/resource/news-6.jpg	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/resource/news-6.jpg	(from https://html.themerange.net/merit/merit/index-3.html)
23:43:52	90170/90170	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202023%2019:17:32%20GMT	https://html.themerange.net/merit/merit/assets/images/resource/news-4.jpg	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/resource/news-4.jpg	(from https://html.themerange.net/merit/merit/index-3.html)
